Season,Player,Pos,Age,Tm,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,RPG,APG,SPG,BPG,TOPG,PFPG,PPG,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,Dwyane Wade,SG,36,MIA,21,0,22.2,4.8,11.8,0.409,0.4,2,0.22,0.427,2,2.6,0.745,3.4,3.1,0.9,0.7,2.3,1.9,12,15,0.5,26.2,-0.4,1.6,1.1,0.036,-0.9,-0.1,-1,0.4
2017,Dion Waiters,SG,26,MIA,30,30,30.6,5.4,13.7,0.398,1.7,5.7,0.306,0.461,1.7,2.3,0.739,2.6,3.8,0.8,0.3,2.3,2,14.3,10.5,0.487,25,-0.7,0.8,0.1,0.004,-2.1,-1.4,-3.5,-0.4
2017,Kemba Walker,PG,27,CHO,80,80,34.2,7.4,17,0.431,2.9,7.5,0.384,0.516,4.5,5.3,0.864,3.1,5.6,1.1,0.3,2.2,1.2,22.1,20.6,0.572,27.4,6.5,2,8.6,0.15,4.7,-0.7,4,4.2
2017,John Wall,PG,27,WAS,41,41,34.4,6.8,16.3,0.42,1.5,4.1,0.371,0.466,4.3,5.9,0.726,3.7,9.6,1.4,1.1,3.9,2,19.4,19.1,0.515,29.1,1.2,1.5,2.7,0.092,3.5,-0.5,3,1.8
2017,Tyrone Wallace,PG,23,LAC,30,19,28.4,3.7,8.2,0.445,0.3,1.3,0.25,0.466,2,2.6,0.782,3.5,2.4,0.9,0.4,1.5,2.8,9.7,10.1,0.517,16.6,0.2,0.5,0.7,0.042,-3.1,-0.4,-3.5,-0.3
2017,Derrick Walton,PG,22,MIA,16,0,9.2,0.5,1.6,0.32,0.4,1.1,0.412,0.46,0.4,0.4,1,1,1,0.4,0.2,0.1,0.4,1.8,11.2,0.525,9.1,0.2,0.2,0.4,0.128,-1.1,2.4,1.3,0.1
2017,Jameel Warney,PF,24,DAL,3,0,9,2.3,4,0.583,0,0,,0.583,1,1.7,0.6,3,0,0,0,0.3,0.7,5.7,22.5,0.599,25.6,0.1,0,0.1,0.157,2.5,-2.7,-0.2,0
2017,T.J. Warren,SF,24,PHO,65,65,33,8.1,16.4,0.498,0.3,1.4,0.222,0.507,3,3.9,0.757,5.1,1.3,1,0.6,1.3,2.3,19.6,17.6,0.541,24.9,2.6,0.8,3.4,0.077,0.8,-1.6,-0.7,0.7
2017,Travis Wear,SF,27,LAL,17,0,13.4,1.5,4.2,0.347,1,2.8,0.362,0.465,0.5,0.5,1,2.2,0.4,0.2,0.3,0.4,1.8,4.4,6.9,0.497,15.2,0,0.2,0.2,0.042,-3.7,0,-3.7,-0.1
2017,James Webb III,SF,24,BRK,10,0,12,0.6,2.4,0.25,0.4,1.9,0.211,0.333,0,0,,2.4,0.4,0.1,0,0.4,1,1.6,2.2,0.333,10.1,-0.1,0,-0.1,-0.041,-5.5,-2.8,-8.3,-0.2
2017,Briante Weber,PG,25,TOT,18,0,13.2,1.1,2.4,0.442,0.2,0.6,0.364,0.488,0.4,0.6,0.8,1.9,1.2,1,0.3,0.8,1.6,2.8,10.1,0.527,11.7,0,0.4,0.4,0.072,-4.1,2.8,-1.3,0
2017,Briante Weber,PG,25,HOU,13,0,9.1,0.7,1.7,0.409,0.3,0.7,0.444,0.5,0.3,0.3,1,1.4,1,0.8,0.2,0.5,1.4,2,10.1,0.527,11.7,0,0.4,0.4,0.072,-4.1,2.8,-1.3,0
2017,Briante Weber,PG,25,MEM,5,0,23.8,2,4.2,0.476,0,0.4,0,0.476,0.8,1.2,0.667,3.4,1.8,1.6,0.4,1.6,2,4.8,10.1,0.527,11.7,0,0.4,0.4,0.072,-4.1,2.8,-1.3,0
2017,David West,C,37,GSW,73,0,13.7,3,5.2,0.571,0,0.1,0.375,0.575,0.8,1.1,0.759,3.3,1.9,0.6,1,1.1,1.6,6.8,20.9,0.6,21.7,1.8,1.7,3.5,0.168,0.7,2.5,3.1,1.3
2017,Russell Westbrook,PG,29,OKC,80,80,36.4,9.5,21.1,0.449,1.2,4.1,0.298,0.477,5.2,7.1,0.737,10.1,10.3,1.8,0.3,4.8,2.5,25.4,24.7,0.524,34.1,5.5,4.5,10.1,0.166,4.8,1.5,6.3,6.1
2017,Andrew White,SF,24,ATL,15,0,13.9,1.7,4.9,0.342,1.2,3.3,0.367,0.466,0.1,0.3,0.25,2.3,0.4,0.2,0.1,0.5,0.8,4.6,5.8,0.461,17.3,-0.2,0.1,-0.1,-0.034,-3.4,-2.1,-5.5,-0.2
2017,Derrick White,PG,23,SAS,17,0,8.2,0.9,1.9,0.485,0.5,0.8,0.615,0.606,0.8,1.2,0.7,1.5,0.5,0.2,0.2,0.4,0.5,3.2,15.9,0.646,15.4,0.3,0.2,0.5,0.17,0.8,1.5,2.3,0.2
2017,Okaro White,PF,25,MIA,6,4,13.3,1.2,2.7,0.438,0.7,1.8,0.364,0.563,0.3,0.5,0.667,1.8,0.3,0.2,0.2,0.2,1,3.3,8.9,0.577,10.3,0.1,0.1,0.2,0.096,-1,0.3,-0.7,0
2017,Isaiah Whitehead,PG,22,BRK,16,0,11.3,2.5,5.4,0.465,0.4,1.1,0.389,0.506,0.8,1.2,0.684,1.6,1.3,0.5,0.1,1.5,1.4,6.3,11.5,0.53,28.5,-0.3,0.2,-0.1,-0.035,-3.4,-0.4,-3.8,-0.1
2017,Hassan Whiteside,C,28,MIA,54,54,25.3,5.8,10.7,0.54,0,0,1,0.542,2.4,3.4,0.703,11.4,1,0.7,1.7,1.7,2.4,14,24.1,0.573,24.7,2.3,3,5.3,0.187,1.5,1.1,2.6,1.6
2017,Andrew Wiggins,SF,22,MIN,82,82,36.3,6.9,15.9,0.438,1.4,4.1,0.331,0.481,2.5,3.8,0.643,4.4,2,1.1,0.6,1.7,2,17.7,13,0.505,23.4,0.5,1.6,2.1,0.034,-0.8,-1.7,-2.4,-0.3
2017,Jacob Wiley,PF,23,BRK,5,0,6.6,0.2,0.8,0.25,0.2,0.4,0.5,0.375,0.2,0.4,0.5,2.2,0.4,0.2,0,0,0.8,0.8,8.2,0.41,6.4,0,0,0.1,0.094,-3.6,1.4,-2.3,0
2017,Damien Wilkins,SF,38,IND,19,1,8,0.7,2.1,0.333,0.2,0.9,0.222,0.385,0.2,0.2,0.75,0.8,0.5,0.1,0.1,0.3,0.4,1.7,4.9,0.405,13.4,-0.1,0.1,-0.1,-0.019,-4.2,-1.9,-6.1,-0.2
2017,Alan Williams,PF,25,PHO,5,0,14,1.4,3.6,0.389,0,0,,0.389,1.2,1.8,0.667,4.4,1.6,1,0.2,1.4,2.6,4,9.3,0.455,17.5,-0.1,0.1,0,-0.004,-7.3,2.3,-5,-0.1
2017,C.J. Williams,SG,27,LAC,38,17,18.6,2.3,5.2,0.442,0.6,2.1,0.282,0.497,0.3,0.4,0.813,1.5,1.1,0.8,0.3,0.5,1.7,5.5,9.5,0.512,13.7,0.3,0.5,0.7,0.051,-2.8,0.7,-2.1,0
2017,Derrick Williams,PF,26,LAL,2,0,4.5,0.5,2,0.25,0,1,0,0.25,0,0,,0.5,0,0,0,0,0,1,-3.2,0.25,18.9,0,0,0,-0.191,-9.8,-7,-16.8,0
2017,Lou Williams,SG,31,LAC,79,19,32.8,7.4,16.9,0.435,2.4,6.6,0.359,0.505,5.5,6.2,0.88,2.5,5.3,1.1,0.2,3,1.3,22.6,20.2,0.574,29.8,5.5,1.2,6.7,0.125,4.2,-1.8,2.3,2.8
2017,Marvin Williams,PF,31,CHO,78,78,25.7,3.3,7.2,0.458,1.6,3.9,0.413,0.57,1.3,1.6,0.829,4.7,1.2,0.7,0.5,0.8,1.5,9.5,13.9,0.603,14.8,3.1,1.9,5,0.119,0.6,0.3,1,1.5
2017,Matt Williams,SG,24,MIA,3,0,3.7,0.7,2,0.333,0.3,1.7,0.2,0.417,0,0,,0.3,0,0,0,0.3,0.3,1.7,-0.7,0.417,28.6,-0.1,0,0,-0.197,-7,-4.2,-11.2,0
2017,Troy Williams,SF,23,TOT,21,1,14.6,2.4,5.2,0.468,0.5,1.8,0.289,0.518,1,1.4,0.667,3,0.8,1,0.2,0.9,1.6,6.3,15.1,0.544,20.1,0.2,0.4,0.5,0.085,-1,0.5,-0.5,0.1
2017,Troy Williams,SF,23,HOU,4,0,4.3,0.5,2.3,0.222,0,1.3,0,0.222,0.3,0.8,0.333,1,0.3,0.3,0,0.3,0.5,1.3,15.1,0.544,20.1,0.2,0.4,0.5,0.085,-1,0.5,-0.5,0.1
2017,Troy Williams,SF,23,NYK,17,1,17.1,2.9,5.9,0.49,0.6,1.9,0.333,0.545,1.1,1.6,0.704,3.5,0.9,1.1,0.2,1.1,1.9,7.5,15.1,0.544,20.1,0.2,0.4,0.5,0.085,-1,0.5,-0.5,0.1
2017,D.J. Wilson,PF,21,MIL,22,0,3.2,0.4,0.7,0.563,0.1,0.2,0.4,0.625,0,0.1,0.5,0.5,0.1,0.1,0,0.2,0.3,1,10.3,0.622,13.3,0,0.1,0.1,0.054,-2,0,-2,0
2017,Jamil Wilson,SF,27,LAC,15,10,18.3,2.5,5.4,0.469,1.8,4.2,0.429,0.636,0.1,0.3,0.5,2.1,0.7,0.3,0.5,0.5,2.3,7,11.4,0.634,14.3,0.4,0.2,0.5,0.096,0,0.2,0.2,0.2
2017,Justise Winslow,PF,21,MIA,68,25,24.7,3,7.2,0.424,0.7,1.9,0.38,0.474,1,1.5,0.635,5.4,2.2,0.8,0.5,1.1,2.1,7.8,11.5,0.496,16.3,0.2,2.4,2.6,0.075,-2.2,1.1,-1.1,0.4
2017,Jeff Withey,C,27,DAL,9,0,4.3,0.7,1.8,0.375,0.2,1.1,0.2,0.438,0.1,0.2,0.5,1.1,0,0,0.3,0.2,0.3,1.7,8.3,0.444,22,-0.1,0.1,0,-0.054,-4.4,-0.6,-5,0
2017,Nate Wolters,PG,26,UTA,5,0,3.8,0.2,1.2,0.167,0,0,,0.167,0,0,,0.4,0.2,0,0,0,0.2,0.4,-2.9,0.167,14.2,-0.1,0,-0.1,-0.137,-9.4,-3.4,-12.8,-0.1
2017,Brandan Wright,PF,30,TOT,28,1,13.6,2.1,3.6,0.578,0,0,,0.578,0.8,1.2,0.636,3.4,0.5,0.5,0.9,0.3,1.1,5,19,0.596,14.7,0.8,0.5,1.3,0.163,1.1,1,2.1,0.4
2017,Brandan Wright,PF,30,MEM,27,1,13.6,2.1,3.7,0.576,0,0,,0.576,0.8,1.2,0.636,3.4,0.5,0.5,0.9,0.3,1.1,5,19,0.596,14.7,0.8,0.5,1.3,0.163,1.1,1,2.1,0.4
2017,Brandan Wright,PF,30,HOU,1,0,15,2,3,0.667,0,0,,0.667,0,0,,2,0,0,1,0,3,4,19,0.596,14.7,0.8,0.5,1.3,0.163,1.1,1,2.1,0.4
2017,Delon Wright,PG,25,TOR,69,4,20.8,2.9,6.3,0.465,0.8,2.2,0.366,0.53,1.4,1.7,0.829,2.9,2.9,1,0.5,1.1,1.2,8,16.5,0.574,17.2,2.5,2.1,4.5,0.152,1.4,1.8,3.3,1.9
2017,Guerschon Yabusele,PF,22,BOS,33,4,7.1,0.8,1.8,0.426,0.4,1.1,0.324,0.525,0.5,0.7,0.682,1.6,0.5,0.1,0.2,0.4,0.7,2.4,12.3,0.559,15.7,0.3,0.3,0.6,0.122,-1.4,0.2,-1.2,0
2017,James Young,SG,22,PHI,6,0,10.2,0.8,2.3,0.357,0.5,1.7,0.3,0.464,0.7,1,0.667,0.3,0.3,0,0,0.2,0.7,2.8,4.6,0.511,12.3,0,0,0.1,0.041,-4.5,-2.4,-6.9,-0.1
2017,Joe Young,PG,25,IND,53,1,10.5,1.5,3.5,0.43,0.5,1.2,0.379,0.497,0.4,0.5,0.759,1.2,0.7,0.3,0,0.5,0.7,3.9,10.1,0.521,18,0.1,0.4,0.5,0.043,-2.3,-1.2,-3.5,-0.2
2017,Nick Young,SG,32,GSW,80,8,17.4,2.5,6.1,0.412,1.5,4.1,0.377,0.538,0.7,0.8,0.862,1.6,0.5,0.5,0.1,0.5,1.3,7.3,10,0.562,17.5,0.8,0.9,1.7,0.059,-1.6,-1.9,-3.5,-0.5
2017,Thaddeus Young,PF,29,IND,81,81,32.2,5.2,10.7,0.487,0.7,2.2,0.32,0.521,0.7,1.1,0.598,6.3,1.9,1.7,0.4,1.3,2.2,11.8,14.8,0.528,17.3,2.3,3.2,5.5,0.101,-0.2,0.4,0.2,1.4
2017,Cody Zeller,C,25,CHO,33,0,19,2.6,4.7,0.545,0.1,0.1,0.667,0.551,1.8,2.6,0.718,5.4,0.9,0.4,0.6,1,2.5,7.1,15.9,0.602,15.7,1.2,0.7,1.9,0.145,-1.2,0,-1.2,0.1
2017,Tyler Zeller,C,28,TOT,66,34,16.8,2.8,5.1,0.56,0.2,0.4,0.357,0.575,0.9,1.2,0.722,4.6,0.7,0.2,0.5,0.7,1.9,6.7,16,0.598,16.4,2,0.9,2.9,0.126,-0.5,-0.9,-1.4,0.2
2017,Tyler Zeller,C,28,BRK,42,33,16.7,3,5.5,0.546,0.2,0.6,0.385,0.568,1,1.4,0.667,4.6,0.7,0.2,0.5,0.8,1.9,7.1,16,0.598,16.4,2,0.9,2.9,0.126,-0.5,-0.9,-1.4,0.2
2017,Tyler Zeller,C,28,MIL,24,1,16.9,2.6,4.4,0.59,0,0.1,0,0.59,0.7,0.8,0.895,4.6,0.8,0.3,0.6,0.5,2,5.9,16,0.598,16.4,2,0.9,2.9,0.126,-0.5,-0.9,-1.4,0.2
2017,Paul Zipser,SF,23,CHI,54,12,15.3,1.5,4.3,0.346,0.7,2,0.336,0.425,0.4,0.5,0.76,2.4,0.9,0.4,0.3,0.8,1.6,4,5.2,0.445,15.2,-1.1,0.6,-0.6,-0.034,-5.5,-0.5,-6.1,-0.8
2017,Ante Žižić,C,21,CLE,32,2,6.7,1.5,2.1,0.731,0,0,,0.731,0.7,0.9,0.724,1.9,0.2,0.1,0.4,0.3,0.9,3.7,24.2,0.746,18.8,0.9,0.2,1,0.231,1.9,-0.9,1,0.2
2017,Ivica Zubac,C,20,LAL,43,0,9.5,1.4,2.8,0.5,0,0,0,0.5,0.9,1.2,0.765,2.9,0.6,0.2,0.3,0.6,1.1,3.7,15.3,0.557,17.6,0.5,0.5,1,0.118,-1.8,-0.3,-2,0
